Rank,Athlete,Group,Bodyweight,1,2,3,Result,1.1,2.1,3.1,Result.1,Total,Year,Nation
7,Muhammad Hasbi,A,61.97,125,130,134,130,160,169,173,160,290,2016,Indonesia
8,Vaipava Nevo Ioane,B,61.9,115,120,122,120,151,161,165,161,281,2016,Samoa
9,Han Myeong-mok,A,61.81,130,135,135,130,150,155,155,150,280,2016,South Korea
10,Julio Salamanca,B,62.0,115,120,120,120,150,155,155,155,275,2016,El Salvador
11,Julio Acosta González,B,61.3,114,117,120,120,142,146,151,146,266,2016,Chile
12,Yosuke Nakayama,B,62.0,121,124,124,121,140,145,150,145,266,2016,Japan
13,Rick Yves Confiance,B,62.0,100,105,110,105,127,133,133,127,232,2016,Seychelles
–,Jesús López Sanchez,B,61.9,125,125,129,125,–,–,–,–,–,2016,Venezuela
–,Edouard Joseph,B,60.2,102,107,112,107,–,–,–,–,–,2016,Haiti
–,Chen Lijun,A,61.97,143,143,–,–,–,–,–,–,–,2016,China
–,Sudesh Peiris,B,62.0,120,120,120,–,–,–,–,–,–,2016,Sri Lanka
1.0,Shi Zhiyong (CHN),A,68.72,156,160,162,162,188.0,190.0,198.0,190,352,2016,
2.0,Daniyar Ismayilov (TUR),A,68.59,156,160,163,163,181.0,185.0,188.0,188,351,2016,
3.0,Luis Javier Mosquera (COL),A,68.54,150,150,155,155,183.0,189.0,190.0,183,338,2016,
4,Bredni Roque (MEX),A,68.63,145,145,145,145,181.0,187.0,187.0,181,326,2016,
5,Briken Calja (ALB),A,68.84,145,151,151,145,175.0,181.0,184.0,181,326,2016,
6,Serghei Cechir (MDA),B,68.75,140,144,147,144,170.0,175.0,178.0,178,322,2016,
7,Bernardin Matam (FRA),A,68.71,140,144,144,140,175.0,180.0,182.0,180,320,2016,
8,Won Jeong-sik (KOR),B,68.95,143,143,146,143,172.0,177.0,180.0,177,320,2016,
9,Triyatno (INA),A,68.6,142,142,147,142,175.0,182.0,182.0,175,317,2016,
10,David Sánchez (ESP),B,68.61,137,142,145,142,170.0,175.0,177.0,175,317,2016,
11,Tairat Bunsuk (THA),B,68.65,137,141,141,137,175.0,179.0,181.0,179,316,2016,
12,Muhammad Erry Hidayat (MAS),A,68.71,140,143,144,140,176.0,181.0,182.0,176,316,2016,
13,Kwon Yong-gwang (PRK),B,68.36,137,142,142,137,168.0,172.0,176.0,176,313,2016,
14,Doston Yokubov (UZB),B,68.95,133,137,140,137,172.0,176.0,181.0,176,313,2016,
15,Edwin Mosquera (COL),B,68.69,140,144,144,140,165.0,170.0,175.0,170,310,2016,
16,Mohsen Al-Duhaylib (KSA),B,68.96,128,135,137,135,162.0,171.0,171.0,162,297,2016,
17,Pan Chien-hung (TPE),B,68.79,130,136,136,136,160.0,160.0,160.0,160,296,2016,
–,Kim Myong-hyok (PRK),A,68.87,157,157,161,157,188.0,188.0,196.0,DNF,DNF,2016,
–,Karem Ben Hnia (TUN),A,68.87,147,150,150,147,177.0,177.0,177.0,DNF,DNF,2016,
–,I Ketut Ariana (INA),A,68.75,145,145,145,DNF,,,,,DNF,2016,
DSQ 1,Izzat Artykov (KGZ),A,68.68,146,151,155,151,181.0,188.0,196.0,188,339,2016,
1.0,Lü Xiaojun (CHN),A,76.83,170,175,177,177 WR,197,197,202,202,379,2016,
2.0,Mohamed Ehab (EGY),A,76.69,160,165,168,165 AF,196,196,203,196,361,2016,
3.0,Chatuphum Chinnawong (THA),A,76.52,160,165,165,165,191,191,191,191,356,2016,
4,Alexandru Șpac (MDA),A,76.52,150,155,158,155,185,190,192,192,347,2016,
5,Andrés Caicedo (COL),B,76.26,150,150,155,155,191,197,197,191,346,2016,
6,Andrés Mata (ESP),B,76.32,145,150,153,153,185,190,190,190,343,2016,
7,Choe Jon-wi (PRK),A,76.54,153,157,158,153,184,190,194,190,343,2016,
8,Ibrahim Abdelbaki (EGY),A,76.9,147,152,152,152,186,186,192,186,338,2016,
9,Nico Müller (GER),B,76.7,145,149,151,151,177,181,185,181,332,2016,
10,Sathish Sivalingam (IND),B,76.96,143,148,153,148,176,181,186,181,329,2016,
11,Deni (INA),B,69.38,140,146,149,146,172,177,181,177,323,2016,
–,Andranik Karapetyan (ARM),A,76.75,170,174,176,174 JWR ER,195,195,–,DNF,DNF,2016,
–,Dumitru Captari (ROU),B,76.68,145,150,150,145,–,–,–,DNF,DNF,2016,
DSQ 2,Nijat Rahimov (KAZ),A,76.19,160,165,168,165,202,214,–,214 WR,379,2016,
1.0,Kianoush Rostami (IRI),A,84.26,174,179,182,179,215.0,215.0,217.0,217,396 WR OR,2016,
2.0,Tian Tao (CHN),A,84.85,173,178,178,178,210.0,210.0,217.0,217 OR,395,2016,
3.0,Denis Ulanov (KAZ),A,84.95,170,175,175,175,215.0,215.0,215.0,215,390,2016,
4,Oleksandr Pielieshenko (UKR),A,84.73,170,173,175,175,210.0,210.0,212.0,210,385,2016,
5,Petr Asayonak (BLR),A,84.24,165,170,173,170,201.0,207.0,215.0,207,377,2016,
6,Pavel Khadasevich (BLR),A,84.47,166,170,173,170,195.0,201.0,201.0,195,365,2016,
7,Fares El-Bakh (QAT),A,84.79,151,155,158,158,197.0,203.0,208.0,203,361,2016,
8,Giovanni Bardis (FRA),B,84.63,160,160,165,165,185.0,190.0,192.0,192,357,2016,
9,Benjamin Hennequin (FRA),A,84.43,155,160,160,155,195.0,202.0,202.0,195,350,2016,
10,Yoelmis Hernández (CUB),A,84.49,150,150,150,150,200.0,205.0,205.0,200,350,2016,
11,Theodoros Iakovidis (GRE),B,84.58,151,156,160,160,186.0,190.0,197.0,190,350,2016,
12,Pascal Plamondon (CAN),B,85.0,150,155,155,155,185.0,185.0,190.0,190,345,2016,
13,Yu Dong-ju (KOR),B,84.44,150,157,157,150,190.0,195.0,195.0,190,340,2016,
14,Amar Musić (CRO),B,84.58,140,145,150,150,180.0,180.0,186.0,186,336,2016,
15,Richie Patterson (NZL),B,84.13,145,149,149,149,181.0,186.0,187.0,181,330,2016,
16,Hoàng Tấn Tài (VIE),B,84.27,135,140,145,145,172.0,180.0,185.0,180,325,2016,
17,Welisson Silva (BRA),B,84.69,140,145,150,145,180.0,190.0,190.0,180,325,2016,
18,Milko Tokola (FIN),B,84.79,140,145,148,145,170.0,175.0,175.0,175,320,2016,
19,Khalid El-Aabidi (MAR),B,80.57,120,127,130,120,153.0,160.0,165.0,165,285,2016,
20,Christian Amoah (GHA),B,83.52,121,125,130,130,153.0,153.0,157.0,153,283,2016,
–,Kyle Micallef (MLT),B,84.87,118,118,118,DNF,,,,,DNF,2016,
–,Arakel Mirzoyan (ARM),A,83.67,158,158,160,158,,,,,DNF,2016,
DSQ,Gabriel Sîncrăian (ROU),A,84.33,167,171,173,173,204.0,212.0,217.0,217,390,2016,
1.0,Sohrab Moradi (IRI),A,93.64,178,178,182,182,221,234,234,221,403,2016,
2.0,Vadzim Straltsou (BLR),A,93.7,175,179,180,175,220,230,230,220,395,2016,
3.0,Aurimas Didžbalis (LTU),A,92.42,177,177,177,177,210,215,223,215,392,2016,
4,Sarat Sumpradit (THA),A,93.05,170,175,177,177,205,210,213,213,390,2016,
5,Ragab Abdelhay (EGY),A,93.45,165,170,174,174 AF,205,211,213,213,387 AF,2016,
6,Dmytro Chumak (UKR),A,93.66,174,174,177,174,213,213,220,213,387,2016,
7,Ali Hashemi (IRI),A,93.1,172,173,173,173,210,220,220,210,383,2016,
8,Aliaksandr Bersanau (BLR),A,93.57,167,173,177,173,208,214,215,208,381,2016,
9,Volodymyr Hoza (UKR),B,93.66,165,170,174,170,195,200,205,205,375,2016,
10,Park Han-woong (KOR),B,92.39,160,165,165,165,202,210,210,202,367,2016,
11,Kendrick Farris (USA),B,93.24,160,165,165,160,197,201,205,197,357,2016,
12,Kévin Bouly (FRA),B,93.76,145,150,155,155,180,185,190,190,345,2016,
13,Simplice Ribouem (AUS),B,93.25,145,150,155,155,185,191,191,185,340,2016,
14,Sonny Webster (GBR),B,93.58,148,148,151,148,185,190,190,185,333,2016,
15,Cristopher Pavón (HON),B,93.26,140,140,145,145,180,185,185,180,325,2016,
16,Petit Minkoumba (CMR),B,91.61,140,145,145,140,165,170,170,165,305,2016,
17,James Adede (KEN),B,92.89,112,116,123,116,140,146,146,140,256,2016,
–,Tanumafili Jungblut (ASA),B,92.91,141,141,141,–,–,–,–,–,DNF,2016,
1.0,Ruslan Nurudinov (UZB),A,104.96,190,194,197,194,225,230,237,237 OR,431,2016,
2.0,Simon Martirosyan (ARM),A,104.63,185,190,195,190,220,227,234,227,417,2016,
3.0,Aleksandr Zaychikov (KAZ),A,104.51,185,190,193,193,223,227,227,223,416,2016,
4,Yang Zhe (CHN),A,104.59,190,195,197,190,220,225,227,225,415,2016,
5,Ivan Efremov (UZB),A,104.9,185,189,194,194,210,218,220,220,414,2016,
6,Mohammad Reza Barari (IRI),A,104.65,180,185,186,186,220,230,231,220,406,2016,
7,Arkadiusz Michalski (POL),A,104.77,175,179,179,179,221,228,228,221,400,2016,
8,Artūrs Plēsnieks (LAT),A,103.99,176,180,181,181,218,223,225,218,399,2016,
9,Salwan Jassim Abbood (IRQ),B,103.8,175,180,182,180,214,219,219,214,394,2016,
10,Jürgen Spieß (GER),B,104.51,170,174,175,170,210,220,220,220,390,2016,
11,Sargis Martirosjan (AUT),B,104.19,179,184,184,179,201,208,210,210,389,2016,
12,Gaber Mohamed (EGY),B,104.98,166,171,173,173,204,208,–,204,377,2016,
13,Hernán Viera (PER),B,103.85,142,147,151,151,193,197,200,200,351,2016,
14,David Katoatau (KIR),B,104.58,135,140,145,145,195,204,208,204,349,2016,
–,Bartłomiej Bonk (POL),A,104.07,180,180,185,185,215,216,218,–,DNF,2016,
–,Giorgi Chkheidze (GEO),B,104.74,165,170,173,170,205,205,208,–,DNF,2016,
–,Mateus Gregório (BRA),B,104.47,165,170,175,170,200,200,200,–,DNF,2016,
1.0,Lasha Talakhadze (GEO),A,157.34,205,210,215,215,242,247,258,258,473 WR OR,2016,
2.0,Gor Minasyan (ARM),A,143.67,200,207,210,210,236,241,241,241,451,2016,
3.0,Irakli Turmanidze (GEO),A,135.58,197,203,207,207,228,235,241,241,448,2016,
4,Ruben Aleksanyan (ARM),A,151.64,186,193,195,195,245,254,254,245,440,2016,
5,Fernando Reis (BRA),A,154.58,190,195,195,195,240,245,247,240,435 AMR,2016,
6,Rustam Djangabaev (UZB),B,145.88,185,190,195,195,230,237,237,237,432,2016,
7,Mart Seim (EST),A,149.1,187,187,191,187,243,250,255,243,430,2016,
8,Jiří Orság (CZE),A,127.27,185,190,191,185,230,240,243,240,425,2016,
9,Almir Velagić (GER),A,149.17,188,192,192,188,232,240,242,232,420,2016,
10,Péter Nagy (HUN),B,158.86,182,188,193,193,218,227,234,227,420,2016,
11,Sardorbek Dustmurotov (UZB),B,109.79,170,175,179,179,225,232,240,232,411,2016,
12,Aliksei Mzhachyk (BLR),B,135.6,180,187,187,187,215,220,224,224,411,2016,
13,Walid Bidani (ALG),B,123.46,180,185,190,190,210,211,220,220,410,2016,
14,Fernando Salas (ECU),B,162.5,171,181,184,184,211,221,—,221,405,2016,
15,Man Asaad (SYR),B,143.42,180,187,187,180,220,233,233,220,400,2016,
16,Alexej Prochorow (GER),B,138.31,180,185,185,180,207,215,220,215,395,2016,
17,Igor Olshanetskyi (ISR),B,129.54,160,165,170,165,200,206,207,207,372,2016,
18,Ondrej Kružel (SVK),B,118.64,160,165,170,165,200,200,206,206,371,2016,
19,Ihor Shymechko (UKR),B,129.75,170,175,175,170,190,195,200,195,365,2016,
—,Behdad Salimi (IRI),A,169.79,206,211,216,216 WR,245,245,245,—,—,2016,
—,Chen Shih-chieh (TPE),B,151.66,185,193,193,185,235,235,235,—,—,2016,
—,Ahmed Mohamed (EGY),A,143.88,185,190,192,190,—,—,—,—,—,2016,
—,Hojamuhammet Toychiyev (TKM),A,144.71,193,193,193,—,—,—,—,—,—,2016,
1.0,Sopita Tanasan,A,47.91,88,90,92,92,106,108,110,108,200,2016,Thailand
2.0,Sri Wahyuni Agustiani,A,47.25,82,85,87,85,107,115,115,107,192,2016,Indonesia
3.0,Hiromi Miyake,A,47.95,81,81,81,81,105,107,107,107,188,2016,Japan
4,Beatriz Pirón,A,47.5,85,87,87,85,102,105,105,102,187,2016,Dominican Republic
5,Margarita Yelisseyeva,A,47.72,80,84,84,80,103,106,106,106,186,2016,Kazakhstan
6,Morghan King,A,47.79,80,82,83,83,100,103,103,100,183,2016,United States
7,Chen Wei-ling,A,47.13,75,79,81,81,99,100,100,100,181,2016,Chinese Taipei
8,Iulia Paratova,A,47.74,84,86,86,84,95,95,98,95,179,2016,Ukraine
9,Roilya Ranaivosoa,A,47.9,73,78,80,80,93,98,100,93,173,2016,Mauritius
10,Zhanyl Okoeva,A,47.56,68,72,75,72,92,97,101,97,169,2016,Kyrgyzstan
–,Saikhom Mirabai Chanu,A,47.77,82,82,84,82,104,106,106,–,–,2016,India
–,Vương Thị Huyền,A,47.84,83,84,84,–,–,–,–,–,–,2016,Vietnam
1.0,Hsu Shu-ching,A,52.6,92,96,100,100,112,126,,112,212,2016,Chinese Taipei
2.0,Hidilyn Diaz,A,52.61,88,88,91,88,111,112,117.0,112,200,2016,Philippines
3.0,Yoon Jin-hee,A,52.59,88,90,90,88,110,110,111.0,111,199,2016,South Korea
4,Rebeka Koha,A,52.11,87,87,90,90,103,107,110.0,107,197,2016,Latvia
5,Rosane Santos,A,52.57,85,90,90,90,103,107,108.0,103,193,2016,Brazil
6,Kanae Yagi,B,52.39,81,81,81,81,101,101,105.0,105,186,2016,Japan
7,Dewi Safitri,A,52.78,80,80,80,80,105,105,108.0,105,185,2016,Indonesia
8,Evagjelia Veli,B,51.58,68,72,75,75,88,90,96.0,90,165,2016,Albania
9,Lely Burgos,B,49.53,67,70,72,72,85,88,90.0,90,162,2016,Puerto Rico
10,Scarleth Mercado,B,52.85,62,66,68,66,83,86,89.0,89,155,2016,Nicaragua
11,Fiorella Cueva,B,48.32,62,65,67,65,85,88,90.0,88,153,2016,Peru
12,Sofía Rito,B,51.74,64,64,67,64,82,82,88.0,82,146,2016,Uruguay
–,Li Yajun,A,52.5,98,101,104,101 OR,123,126,126.0,–,–,2016,China
1.0,Sukanya Srisurat,A,56.89,105,108,110,110 OR,127,130,132,130,240,2016,Thailand
2.0,Pimsiri Sirikaew,A,57.4,98,100,102,102,128,130,—,130,232,2016,Thailand
3.0,Kuo Hsing-chun,A,57.86,102,105,105,102,129,129,139,129,231,2016,Chinese Taipei
4.0,Alexandra Escobar,A,57.23,97,100,102,100,118,121,123,123,223,2016,Ecuador
5.0,Mikiko Ando,A,57.56,90,93,94,94,120,124,126,124,218,2016,Japan
6.0,Yuderqui Contreras,A,57.58,96,100,102,100,117,121,122,117,217,2016,Dominican Republic
7.0,Lina Rivas,A,57.92,96,100,100,96,116,120,122,120,216,2016,Colombia
8.0,Patricia Domínguez,A,57.47,91,94,96,96,115,118,119,115,211,2016,Mexico
9.0,Yusleidy Figueroa,A,57.71,85,89,89,85,110,116,—,116,201,2016,Venezuela
10.0,Sabine Kusterer,B,57.7,87,89,90,90,108,110,110,110,200,2016,Germany
11.0,Mathlynn Sasser,B,56.8,82,84,87,87,110,112,112,112,199,2016,Marshall Islands
12.0,Angelica Roos,B,57.9,84,87,87,84,107,110,112,110,194,2016,Sweden
13.0,Veronika Ivasiuk,B,57.1,87,87,90,90,98,103,107,103,193,2016,Ukraine
14.0,Tia-Clair Toomey,B,57.7,78,82,82,82,103,107,112,107,189,2016,Australia
15.0,Jenly Tegu Wini,B,57.5,80,84,87,84,100,104,109,104,188,2016,Solomon Islands
16.0,Ayesha Al-Balooshi,B,57.0,67,70,72,72,86,90,94,90,162,2016,United Arab Emirates
1.0,Deng Wei,A,62.34,108,112,115,115,138,147,–,147 WR,262 WR,2016,China
2.0,Choe Hyo-sim,A,62.17,105,109,111,105,135,138,143,143,248,2016,North Korea
3.0,Karina Goricheva,A,62.66,107,107,111,111,132,137,137,132,243,2016,Kazakhstan
4,Mercedes Pérez,A,62.74,100,104,104,104,125,130,137,130,234,2016,Colombia
5,Eva Gurrola,A,62.6,97,100,100,100,120,125,125,120,220,2016,Mexico
6,Giorgia Bordignon,A,62.75,94,98,98,98,115,119,123,119,217,2016,Italy
7,Esraa El-Sayed,B,61.98,93,97,100,100,112,116,118,116,216,2016,Egypt
8,Marina Rodríguez,B,62.2,87,91,94,94,117,121,123,121,215,2016,Cuba
9,Namika Matsumoto,B,62.86,90,94,95,90,107,111,115,115,205,2016,Japan
10,Anni Vuohijoki,B,62.26,85,88,89,85,104,107,113,107,192,2016,Finland
11,Joana Palacios,B,62.95,80,83,86,83,101,102,107,107,190,2016,Argentina
12,Elisa Ravololoniaina,B,61.91,75,80,85,85,95,100,100,100,185,2016,Madagascar
13,Mehtap Kurnaz,B,62.16,78,81,83,81,100,103,105,100,181,2016,Turkey
–,Siripuch Gulnoi,A,62.56,105,108,110,108,132,132,132,–,–,2016,Thailand
1.0,Xiang Yanmei,A,68.78,113,116,118,116,142,145,147,145,261,2016,China
2.0,Zhazira Zhapparkul,A,69.0,111,115,117,115,140,140,144,144,259,2016,Kazakhstan
3.0,Sara Ahmed,A,68.0,107,110,112,112,135,140,143,143,255,2016,Egypt
4,Leydi Solís,A,68.61,106,110,110,110,140,143,146,143,253,2016,Colombia
5,Nazik Avdalyan,A,68.55,103,107,107,107,130,133,135,135,242,2016,Armenia
6,Darya Pachabut,A,66.88,105,105,108,105,126,132,137,132,237,2016,Belarus
7,Neisi Dajomes,B,68.83,100,104,107,107,130,135,135,130,237,2016,Ecuador
8,Mönkhjantsangiin Ankhtsetseg,A,68.97,106,106,108,106,131,135,135,131,237,2016,Mongolia
9,Marie-Ève Beauchemin-Nadeau,A,68.81,98,98,103,98,130,135,136,130,228,2016,Canada
10,Rebekah Tiler,B,68.59,98,101,101,101,122,126,126,126,227,2016,Great Britain
11,Apolonia Vaivai,B,68.88,88,88,92,88,108,113,117,113,201,2016,Fiji
12,Duygu Aynacı,B,68.83,85,88,90,90,105,110,110,110,200,2016,Turkey
13,Gulnabat Kadyrova,B,68.73,85,90,94,90,100,105,105,105,195,2016,Turkmenistan
14,Arcangeline Fouodji,B,68.08,77,82,86,82,100,105,110,105,187,2016,Cameroon
–,Patrycja Piechowiak,B,68.32,98,101,103,101,–,–,–,–,–,2016,Poland
–,Florina Sorina Hulpan,A,67.52,100,100,100,100,–,–,–,–,–,2016,Romania
–,Anastasiya Mikhalenka,A,67.23,103,103,103,–,–,–,–,–,–,2016,Belarus
1.0,Rim Jong-sim,A,74.47,117,121,121,121,145,153,162,153,274,2016,North Korea
2.0,Darya Naumava,A,74.63,107,112,116,116,136,139,142,142,258,2016,Belarus
3.0,Lidia Valentín,A,74.0,112,116,116,116,135,138,141,141,257,2016,Spain
4,Ubaldina Valoyes,A,74.28,106,109,111,111,131,136,138,136,247,2016,Colombia
5,Iryna Dekha,A,74.89,111,114,116,114,133,138,141,133,247,2016,Ukraine
6,Jenny Arthur,A,74.65,103,103,107,107,130,135,141,135,242,2016,United States
7,María Fernanda Valdés,B,74.66,107,107,107,107,135,142,142,135,242,2016,Chile
8,Gaëlle Nayo-Ketchanke,A,73.61,102,107,107,102,132,135,140,135,237,2016,France
9,Alejandra Garza,B,74.59,98,98,101,98,125,125,126,126,224,2016,Mexico
10,Sona Poghosyan,B,72.52,92,97,100,97,115,122,126,126,223,2016,Armenia
11,Mary Opeloge,B,74.56,97,100,102,100,115,117,118,118,218,2016,Samoa
12,Natalia Prișcepa,B,73.72,93,97,100,97,110,116,123,116,213,2016,Moldova
13,Assiya İpek,B,69.77,80,83,85,83,95,100,103,103,186,2016,Turkey
14,Samira Ouass,B,73.68,70,75,80,75,90,96,97,97,172,2016,Morocco
–,Jaqueline Ferreira,A,74.89,103,103,103,–,–,–,–,–,–,2016,Brazil
1.0,Meng Suping,A,120.27,125,125,130,130,175,175,177,177,307,2016,China
2.0,Kim Kuk-hyang,A,100.43,123,127,131,131,162,170,175,175,306,2016,North Korea
3.0,Sarah Robles,A,143.3,118,122,126,126,151,155,160,160,286,2016,United States
4,Shaimaa Khalaf,A,123.75,117,121,121,117,155,161,169,161,278,2016,Egypt
5,Lee Hui-sol,A,119.49,119,122,126,122,153,159,159,153,275,2016,South Korea
6,Son Young-hee,A,109.58,115,118,121,118,155,162,166,155,273,2016,South Korea
7,Yaniuska Espinosa,B,114.08,115,119,121,121,145,149,152,152,273,2016,Venezuela
8,Andreea Aanei,A,120.01,119,119,120,120,145,154,154,145,265,2016,Romania
9,Mariam Usman,A,122.39,115,120,120,115,145,150,152,150,265,2016,Nigeria
10,Anastasiya Lysenko,B,100.97,117,117,117,117,146,146,156,146,263,2016,Ukraine
11,Yosra Dhieb,B,120.06,106,106,111,111,133,138,141,138,249,2016,Tunisia
12,Anastasiia Hotfrid,B,86.98,110,113,115,113,130,135,135,135,248,2016,Georgia
13,Tracey Lambrechs,B,106.54,98,98,101,98,133,133,139,133,231,2016,New Zealand
14,Luisa Peters,B,100.27,95,100,100,100,119,124,126,124,224,2016,Cook Islands
15,Bouchra Fatima Zohra Hirech,B,80.35,83,87,90,87,105,108,108,105,192,2016,Algeria
–,Naryury Pérez,B,99.91,110,115,117,117,145,145,145,–,–,2016,Venezuela
1.0,Li Fabin,A,60.9,137,137,141,141,166,172,178,172 OR,313 OR,2020,China
2.0,Eko Yuli Irawan,A,60.8,137,141,141,137,165,177,177,165,302,2020,Indonesia
3.0,Igor Son,A,60.25,126,131,134,131,156,162,163,163,294,2020,Kazakhstan
4,Yoichi Itokazu,A,60.85,130,130,133,133,158,159,162,159,292,2020,Japan
5,Seraj Al-Saleem,A,60.9,124,127,129,129,159,166,166,159,288,2020,Saudi Arabia
6,Davide Ruiu,A,60.9,123,127,131,127,153,159,159,159,286,2020,Italy
7,Shota Mishvelidze,A,60.95,130,134,135,130,155,163,165,155,285,2020,Georgia
8,Luis García,B,60.95,120,120,124,120,154,154,154,154,274,2020,Dominican Republic
9,Simon Brandhuber,B,61.0,123,127,127,123,142,142,145,145,268,2020,Germany
10,Morea Baru,B,61.0,113,118,118,118,147,153,153,147,265,2020,Papua New Guinea
11,Eric Andriantsitohaina,B,60.1,105,110,114,114,140,150,154,150,264,2020,Madagascar
12,Marcos Rojas,B,60.9,100,105,107,105,130,130,135,135,240,2020,Peru
–,Thạch Kim Tuấn,A,60.8,126,126,130,126,150,150,153,–,–,2020,Vietnam
–,Kao Chan-hung,A,60.7,125,128,130,125,147,147,147,–,–,2020,Chinese Taipei
1.0,Chen Lijun,A,66.85,145,150,151,145,175,187,—,187 OR,332 OR,2020,China
2.0,Luis Javier Mosquera,A,66.85,148,151,151,151,175,180,180,180,331,2020,Colombia
3.0,Mirko Zanni,A,66.95,145,150,150,145,172,177,177,177,322,2020,Italy
4,Han Myeong-mok,A,66.9,142,147,149,147,167,174,174,174,321,2020,South Korea
5,Talha Talib,A,66.95,144,147,150,150,166,166,170,170,320,2020,Pakistan
6,Adkhamjon Ergashev,A,67.0,139,139,144,139,173,184,184,173,312,2020,Uzbekistan
7,Mitsunori Konnai,A,66.95,135,135,135,135,165,172,178,172,307,2020,Japan
8,Goga Chkheidze,B,66.95,133,133,138,133,164,169,173,169,302,2020,Georgia
9,Deni,A,66.75,135,135,140,135,166,171,171,166,301,2020,Indonesia
10,Jonathan Muñoz,B,66.85,135,139,139,135,163,163,170,163,298,2020,Mexico
11,Tojonirina Andriantsitohaina,B,66.0,130,130,138,130,155,165,165,155,285,2020,Madagascar
12,Ruben Katoatau,B,67.0,105,110,110,105,132,140,145,140,245,2020,Kiribati
—,Muhammed Furkan Özbek,A,66.7,142,145,145,142,173,173,173,—,—,2020,Turkey
—,Bernardin Matam,A,66.95,132,135,138,135,171,171,172,—,—,2020,France
1.0,Shi Zhiyong,A,72.85,158,163,166,166 OR,188,192,198,198 OR,"364 WR, OR",2020,China
2.0,Julio Mayora,A,72.6,150,154,156,156,186,190,199,190,346,2020,Venezuela
3.0,Rahmat Erwin Abdullah,B,72.41,142,147,152,152,180,190,190,190,342,2020,Indonesia
4.0,Briken Calja,A,72.85,151,151,155,151,184,188,190,190,341,2020,Albania
5.0,Bozhidar Andreev,A,72.75,150,154,154,154,184,189,190,184,338,2020,Bulgaria
6.0,Karem Ben Hnia,A,72.8,148,151,153,153,185,190,190,185,338,2020,Tunisia
7.0,Masanori Miyamoto,A,72.8,143,147,151,147,183,188,196,188,335,2020,Japan
8.0,Marin Robu,A,72.95,150,155,159,155,175,182,182,175,330,2020,Moldova
9.0,Clarence Cummings,A,72.9,145,145,150,145,180,190,198,180,325,2020,United States
10.0,David Sánchez,A,72.9,142,146,150,146,177,177,180,177,323,2020,Spain
11.0,Jorge Cárdenas,B,72.65,140,140,145,145,170,175,175,175,320,2020,Mexico
12.0,Mahmoud Al-Humayd,B,72.5,135,141,145,141,165,175,175,165,306,2020,Saudi Arabia
13.0,Brandon Wakeling,B,72.4,115,120,125,125,158,162,166,166,291,2020,Australia
14.0,Abderrahim Moum,B,71.95,120,127,127,127,142,142,151,151,278,2020,Morocco
1.0,Lü Xiaojun,A,80.75,165,165,170,170 OR,197,204,210,204 OR,374 OR,2020,China
2.0,Zacarías Bonnat,A,80.9,158,163,163,163,198,202,204,204,367,2020,Dominican Republic
3.0,Antonino Pizzolato,A,80.9,165,165,168,165,200,203,210,200,365,2020,Italy
4,Harrison Maurus,A,80.95,153,158,161,161,195,200,205,200,361,2020,United States
5,Brayan Rodallegas,A,80.8,163,168,168,163,195,196,200,196,359,2020,Colombia
6,Ritvars Suharevs,A,80.9,158,158,163,163,190,195,198,195,358,2020,Latvia
7,Nico Müller,A,80.9,155,159,161,159,190,195,195,195,354,2020,Germany
8,Andrés Mata,A,80.7,154,158,161,158,189,189,189,189,347,2020,Spain
9,Erkand Qerimaj,B,80.55,151,155,157,157,181,185,187,181,338,2020,Albania
10,Amur Salim Al-Khanjari,B,81.0,130,137,140,140,170,176,177,177,317,2020,Oman
11,Cameron McTaggart,B,80.8,135,140,145,140,170,175,178,175,315,2020,New Zealand
12,Ramzi Bahloul,B,,136,140,140,136,164,171,—,164,300,2020,Tunisia
—,Rejepbaý Rejepow,A,80.95,160,164,167,164,195,195,198,—,—,2020,Turkmenistan
—,Arley Méndez,A,81.0,160,163,165,160,190,190,190,—,—,2020,Chile
1.0,Fares El-Bakh,A,95.7,173,177,177,177,217,225,232,225 OR,402 OR,2020,Qatar
2.0,Keydomar Vallenilla,A,95.0,172,175,177,177,210,215,216,210,387,2020,Venezuela
3.0,Anton Pliesnoi,A,96.0,173,177,177,177,206,210,210,210,387,2020,Georgia
4,Boady Santavy,A,95.4,173,177,178,178,200,205,208,208,386,2020,Canada
5,Chen Po-jen,A,95.85,171,176,180,176,200,205,211,205,381,2020,Chinese Taipei
6,Bekdoolot Rasulbekov,A,95.7,162,166,166,166,200,208,216,208,374,2020,Kyrgyzstan
7,Bartłomiej Adamus,A,95.95,160,160,163,163,197,204,205,197,360,2020,Poland
8,Yu Dong-ju,A,92.55,160,165,167,160,200,205,205,200,360,2020,South Korea
9,Olfides Sáez,B,92.35,156,161,161,156,193,198,203,203,359,2020,Cuba
10,Cyrille Tchatchet II,B,95.45,153,155,160,155,190,190,195,195,350,2020,Refugee Olympic Team
11,Theodoros Iakovidis,B,91.9,147,152,156,156,175,182,191,182,338,2020,Greece
12,Christian Amoah,B,,140,145,145,145,165,170,170,170,315,2020,Ghana
13,Mohammed Hamada,B,,137,142,142,137,173,178,178,173,310,2020,Palestine
—,Yauheni Tsikhantsou,A,95.35,170,170,173,173,201,201,201,—,—,2020,Belarus
—,Toshiki Yamamoto,A,96.0,161,166,168,168,200,200,200,—,—,2020,Japan
